model,unfairness_metric,unfairness_weight,iteration,unfairness,auc,protected_column_selected_prop,fair_feature_selected_prop,unfair_feature_selected_prop
GaussianNB,overall_accuracy_equality,0,51,0.11171478078868835,0.6701325352301104,0.75,1.0,1.0
GaussianNB,overall_accuracy_equality,0,52,0.08778369969817082,0.663258952035933,0.5,1.0,1.0
GaussianNB,overall_accuracy_equality,0,53,0.08686584390331431,0.6545937477957492,0.75,1.0,1.0
GaussianNB,overall_accuracy_equality,0,54,0.09413033376923732,0.6901769823742481,0.5,1.0,1.0
GaussianNB,overall_accuracy_equality,0,55,0.10994356784525847,0.6873589066436405,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,0,56,0.08572778204280151,0.6590687474668138,1.0,1.0,1.0
GaussianNB,overall_accuracy_equality,0,57,0.11606670362087027,0.6794240856387289,0.5,1.0,1.0
GaussianNB,overall_accuracy_equality,0,58,0.10979220133904166,0.6843902882843942,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,0,59,0.10205414078537983,0.6574749513298992,0.5,1.0,1.0
GaussianNB,overall_accuracy_equality,0,60,0.10952879760179307,0.6746199447265339,0.5,1.0,1.0
GaussianNB,overall_accuracy_equality,0,61,0.10756511304940636,0.6719657353310087,0.5,1.0,1.0
GaussianNB,overall_accuracy_equality,0,62,0.08868307240265619,0.6551043955756145,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,0,63,0.07222349505815642,0.6724131696573861,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,0,64,0.11846985370627763,0.6763540712515514,0.75,1.0,1.0
GaussianNB,overall_accuracy_equality,0,65,0.10032403076122762,0.682922749137032,0.5,1.0,1.0
GaussianNB,overall_accuracy_equality,0,66,0.07974359753253885,0.6638887199766648,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,0,67,0.08702572419109658,0.6859174343773232,0.75,1.0,1.0
GaussianNB,overall_accuracy_equality,0,68,0.10176846425877378,0.6846771903779956,0.5,1.0,1.0
GaussianNB,overall_accuracy_equality,0,69,0.13160749084642823,0.684734831112302,0.5,1.0,1.0
GaussianNB,overall_accuracy_equality,0,70,0.09497141936279055,0.6869238771295778,0.75,1.0,1.0
GaussianNB,overall_accuracy_equality,0,71,0.0626299211880815,0.6571334687200763,0.0,1.0,1.0
GaussianNB,overall_accuracy_equality,0,72,0.09262739493975386,0.6633845357919629,0.75,1.0,1.0
GaussianNB,overall_accuracy_equality,0,73,0.08339088089749441,0.6586479010006987,0.5,1.0,1.0
GaussianNB,overall_accuracy_equality,0,74,0.08983352378322881,0.6691227143342772,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,0,75,0.0787733492818708,0.6580601470150863,0.5,1.0,1.0
GaussianNB,overall_accuracy_equality,0,76,0.08243912367962516,0.6695390707509687,0.5,1.0,1.0
GaussianNB,overall_accuracy_equality,0,77,0.10246806137670225,0.6880817675132099,0.5,1.0,1.0
GaussianNB,overall_accuracy_equality,0,78,0.10350451010842401,0.6775743978905578,0.75,1.0,1.0
GaussianNB,overall_accuracy_equality,0,79,0.12314532975328074,0.6782102646744713,0.5,1.0,1.0
GaussianNB,overall_accuracy_equality,0,80,0.06753731414258446,0.6663771936213201,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,0,81,0.11112446433223194,0.6793038621429308,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,0,82,0.09826769579262282,0.6922443364416617,0.75,1.0,1.0
GaussianNB,overall_accuracy_equality,0,83,0.11274572192532592,0.6810594012827673,0.75,1.0,1.0
GaussianNB,overall_accuracy_equality,0,84,0.09621813227181716,0.6839909031141362,0.5,1.0,1.0
GaussianNB,overall_accuracy_equality,0,85,0.08727434081188584,0.6602574143815985,0.5,1.0,1.0
GaussianNB,overall_accuracy_equality,0,86,0.09616651621269151,0.6616491146643929,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,0,87,0.08482650483781992,0.6562373945958353,0.5,1.0,1.0
GaussianNB,overall_accuracy_equality,0,88,0.08375708356798917,0.6825956298773985,0.5,1.0,1.0
GaussianNB,overall_accuracy_equality,0,89,0.12475270344579828,0.6571736777945592,0.75,1.0,1.0
GaussianNB,overall_accuracy_equality,0,90,0.09541324162095835,0.6558226907977802,1.0,1.0,1.0
GaussianNB,overall_accuracy_equality,0,91,0.1045576923076923,0.6716005210020843,1.0,1.0,1.0
GaussianNB,overall_accuracy_equality,0,92,0.11255769230769228,0.6569162107556514,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,0,93,0.11062324982970356,0.6865723280371872,0.5,1.0,1.0
GaussianNB,overall_accuracy_equality,0,94,0.0816196372344985,0.6598588822388918,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,0,95,0.10468896647768638,0.6582328930678345,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,0,96,0.09736719265586424,0.6575684286443553,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,0,97,0.10781985338556344,0.6827155587375948,0.5,1.0,1.0
GaussianNB,overall_accuracy_equality,0,98,0.10250328884279564,0.6547012006459865,0.5,0.75,1.0
GaussianNB,overall_accuracy_equality,0,99,0.09082941117817425,0.6714686382827633,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,0,100,0.1029233769831252,0.6780797726927694,1.0,1.0,1.0
GaussianNB,overall_accuracy_equality,1,1,0.09922625268632981,0.6900288439071145,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,1,2,0.07648863443831802,0.6547978688642779,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,1,3,0.09180776212667163,0.6646815491901141,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,1,4,0.06303887712033168,0.6582933289680958,0.0,1.0,1.0
GaussianNB,overall_accuracy_equality,1,5,0.07265166379146962,0.6597810593234926,0.0,1.0,1.0
GaussianNB,overall_accuracy_equality,1,6,0.09201889329930135,0.665275291420499,0.0,1.0,1.0
GaussianNB,overall_accuracy_equality,1,7,0.08649471213692381,0.671001070148261,0.0,1.0,1.0
GaussianNB,overall_accuracy_equality,1,8,0.09766091686285477,0.6677323049185641,0.0,1.0,1.0
GaussianNB,overall_accuracy_equality,1,9,0.08716083155731488,0.6114220684435008,0.5,0.75,0.75
GaussianNB,overall_accuracy_equality,1,10,0.07831519700709494,0.6709091277958874,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,1,11,0.10797120986049352,0.6887223078464182,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,1,12,0.09261843955995527,0.6649514429740843,0.0,1.0,1.0
GaussianNB,overall_accuracy_equality,1,13,0.07972200972612833,0.6565551832017139,0.0,1.0,0.75
GaussianNB,overall_accuracy_equality,1,14,0.09623702845817364,0.6882377596040302,0.5,1.0,1.0
GaussianNB,overall_accuracy_equality,1,15,0.09927118091388207,0.6638107455927648,0.0,1.0,0.75
GaussianNB,overall_accuracy_equality,1,16,0.09338306467543758,0.6968631249276991,0.0,1.0,1.0
GaussianNB,overall_accuracy_equality,1,17,0.07304821153413593,0.6517838933551543,0.5,1.0,1.0
GaussianNB,overall_accuracy_equality,1,18,0.09293198051408744,0.6556115011093817,0.25,1.0,0.75
GaussianNB,overall_accuracy_equality,1,19,0.07974883551686407,0.661897800431083,0.0,1.0,1.0
GaussianNB,overall_accuracy_equality,1,20,0.07735482357929474,0.6641328739790325,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,1,21,0.09620356473134092,0.6954720946445758,0.0,1.0,1.0
GaussianNB,overall_accuracy_equality,1,22,0.09363148425290266,0.6614023584240947,0.0,1.0,0.75
GaussianNB,overall_accuracy_equality,1,23,0.10067035723689685,0.6799229445095836,0.5,1.0,1.0
GaussianNB,overall_accuracy_equality,1,24,0.10520087763023167,0.681771324517779,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,1,25,0.11907321143993588,0.6765799193801645,0.5,1.0,1.0
GaussianNB,overall_accuracy_equality,1,26,0.11405392169848128,0.6710469481908278,0.75,1.0,1.0
GaussianNB,overall_accuracy_equality,1,27,0.08161590396675317,0.6631254701102395,0.0,1.0,1.0
GaussianNB,overall_accuracy_equality,1,28,0.09579941492364594,0.686408472362267,0.5,1.0,1.0
GaussianNB,overall_accuracy_equality,1,29,0.07605597737494374,0.6470229391506721,0.0,1.0,0.75
GaussianNB,overall_accuracy_equality,1,30,0.07914114402647021,0.6662630563835925,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,1,31,0.11930601608831734,0.6737436208365768,0.5,1.0,1.0
GaussianNB,overall_accuracy_equality,1,32,0.11117951326457806,0.6462925140618923,0.25,1.0,0.75
GaussianNB,overall_accuracy_equality,1,33,0.09720774759363943,0.6901633322186412,0.75,1.0,1.0
GaussianNB,overall_accuracy_equality,1,34,0.09682472963308608,0.6444791327171788,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,1,35,0.07576374302174088,0.6329112865445354,0.25,1.0,0.75
GaussianNB,overall_accuracy_equality,1,36,0.10205205137910445,0.6881348158771329,0.5,1.0,1.0
GaussianNB,overall_accuracy_equality,1,37,0.0772019198634673,0.6602851042087352,0.0,1.0,1.0
GaussianNB,overall_accuracy_equality,1,38,0.11379318742143202,0.6615898603708492,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,1,39,0.10839553103669677,0.6321410886963263,0.25,1.0,0.5
GaussianNB,overall_accuracy_equality,1,40,0.08380603601299735,0.6653764698887961,0.25,1.0,0.75
GaussianNB,overall_accuracy_equality,1,41,0.11124947216334866,0.6766846115624727,0.5,1.0,1.0
GaussianNB,overall_accuracy_equality,1,42,0.10144743790706437,0.6892898963809827,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,1,43,0.11088255459612728,0.6788205556430911,0.5,1.0,1.0
GaussianNB,overall_accuracy_equality,1,44,0.08451604534468266,0.6550627912726494,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,1,45,0.08656487917337174,0.6637821361261175,0.0,1.0,1.0
GaussianNB,overall_accuracy_equality,1,46,0.10874074677495568,0.6888696586129857,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,1,47,0.11033977064236097,0.6854247931044837,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,1,48,0.08877183356746016,0.6394763007183206,0.0,1.0,0.75
GaussianNB,overall_accuracy_equality,1,49,0.1094532615661016,0.6833277818021584,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,1,50,0.09187767171645517,0.6619299731593626,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,1,51,0.09384848980508181,0.6488312874582743,0.5,1.0,1.0
GaussianNB,overall_accuracy_equality,1,52,0.0833589209371089,0.6686952595555739,0.0,1.0,1.0
GaussianNB,overall_accuracy_equality,1,53,0.07471911529317107,0.6729726231508,0.0,1.0,1.0
GaussianNB,overall_accuracy_equality,1,54,0.09413033376923732,0.6901769823742481,0.5,1.0,1.0
GaussianNB,overall_accuracy_equality,1,55,0.09774844589403894,0.6786836152212297,0.0,1.0,1.0
GaussianNB,overall_accuracy_equality,1,56,0.07778250839037082,0.6462879988037122,0.25,1.0,0.75
GaussianNB,overall_accuracy_equality,1,57,0.09740998720295982,0.6641979086676569,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,1,58,0.0803804366331593,0.6638550750408476,0.0,1.0,1.0
GaussianNB,overall_accuracy_equality,1,59,0.09464673337797241,0.6662334131904617,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,1,60,0.10098178905478453,0.6862851206358958,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,1,61,0.08103198757336333,0.653486430756743,0.25,1.0,0.75
GaussianNB,overall_accuracy_equality,1,62,0.06325934358909688,0.6367443242743668,0.0,1.0,1.0
GaussianNB,overall_accuracy_equality,1,63,0.07222349505815642,0.6724131696573861,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,1,64,0.11846985370627763,0.6763540712515514,0.5,1.0,1.0
GaussianNB,overall_accuracy_equality,1,65,0.07006028324186264,0.6597866381214359,0.0,1.0,0.75
GaussianNB,overall_accuracy_equality,1,66,0.07974359753253885,0.6638887199766648,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,1,67,0.09288897205434446,0.6959291897369292,0.0,1.0,1.0
GaussianNB,overall_accuracy_equality,1,68,0.09575207921013068,0.6632224269621574,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,1,69,0.09859390171773119,0.6769064939541456,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,1,70,0.09873081785903115,0.6899719977557952,0.5,1.0,1.0
GaussianNB,overall_accuracy_equality,1,71,0.0626299211880815,0.6571334687200763,0.0,1.0,1.0
GaussianNB,overall_accuracy_equality,1,72,0.06116334014172556,0.6397261196012852,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,1,73,0.0708908808974944,0.6710364928010552,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,1,74,0.08983352378322881,0.6691227143342772,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,1,75,0.0533827242818708,0.6363509937652354,0.0,1.0,1.0
GaussianNB,overall_accuracy_equality,1,76,0.07758615423891785,0.6372595032149909,0.25,1.0,0.75
GaussianNB,overall_accuracy_equality,1,77,0.10246806137670225,0.6880817675132099,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,1,78,0.11125644809292012,0.6826514670701912,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,1,79,0.10937739942541191,0.6567555012586332,0.5,1.0,1.0
GaussianNB,overall_accuracy_equality,1,80,0.08989503771982024,0.6467080759742614,0.5,1.0,1.0
GaussianNB,overall_accuracy_equality,1,81,0.08639514150565755,0.6606693958340459,0.5,1.0,0.75
GaussianNB,overall_accuracy_equality,1,82,0.07696500683913446,0.6759127688761951,0.0,1.0,1.0
GaussianNB,overall_accuracy_equality,1,83,0.11869810287770688,0.6808624969611456,0.5,1.0,1.0
GaussianNB,overall_accuracy_equality,1,84,0.09621813227181716,0.6839909031141362,0.5,1.0,1.0
GaussianNB,overall_accuracy_equality,1,85,0.07685767414521918,0.6694753976561855,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,1,86,0.08690725695343224,0.674990118390012,0.0,1.0,1.0
GaussianNB,overall_accuracy_equality,1,87,0.0775427898250973,0.6699628847919137,0.0,1.0,1.0
GaussianNB,overall_accuracy_equality,1,88,0.09375708356798915,0.6556908679726366,0.25,1.0,0.75
GaussianNB,overall_accuracy_equality,1,89,0.12475270344579828,0.6571736777945592,0.75,1.0,1.0
GaussianNB,overall_accuracy_equality,1,90,0.061599139056855795,0.6308910469346121,0.25,1.0,0.75
GaussianNB,overall_accuracy_equality,1,91,0.07214102564102562,0.6737390861540009,0.0,1.0,0.75
GaussianNB,overall_accuracy_equality,1,92,0.1025576923076923,0.6686500846690124,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,1,93,0.11347416917110914,0.67590159632987,0.25,1.0,0.75
GaussianNB,overall_accuracy_equality,1,94,0.06999173025775432,0.6716258575475338,0.0,1.0,1.0
GaussianNB,overall_accuracy_equality,1,95,0.07444703099381542,0.6350479809861556,0.0,1.0,1.0
GaussianNB,overall_accuracy_equality,1,96,0.07329311858179016,0.6352605036594793,0.0,1.0,1.0
GaussianNB,overall_accuracy_equality,1,97,0.0633966295505749,0.6717511322524011,0.0,1.0,1.0
GaussianNB,overall_accuracy_equality,1,98,0.09035750155206873,0.6629956955757015,0.0,1.0,1.0
GaussianNB,overall_accuracy_equality,1,99,0.09082941117817425,0.6714686382827633,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,1,100,0.08496360802845507,0.664925067183615,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,2,1,0.09544928578280251,0.6785793029290305,0.0,1.0,0.75
GaussianNB,overall_accuracy_equality,2,2,0.05667936664517928,0.6136429315892433,0.0,1.0,0.75
GaussianNB,overall_accuracy_equality,2,3,0.013171337728877297,0.6035559442895655,0.5,1.0,0.25
GaussianNB,overall_accuracy_equality,2,4,0.043769944273522904,0.6287443671274673,0.0,1.0,0.75
GaussianNB,overall_accuracy_equality,2,5,0.05501760651682039,0.6299100098303501,0.5,1.0,0.75
GaussianNB,overall_accuracy_equality,2,6,0.08797377376505139,0.6166757240775096,0.25,1.0,0.5
GaussianNB,overall_accuracy_equality,2,7,0.08649471213692381,0.671001070148261,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,2,8,0.09766091686285477,0.6677323049185641,0.0,1.0,1.0
GaussianNB,overall_accuracy_equality,2,9,0.07280898228790253,0.6246218927241869,0.25,1.0,0.5
GaussianNB,overall_accuracy_equality,2,10,0.06395952195428142,0.6545488336782403,0.25,1.0,0.75
GaussianNB,overall_accuracy_equality,2,11,0.09621838575290659,0.5830572941532007,0.5,1.0,0.25
GaussianNB,overall_accuracy_equality,2,12,0.06285259608443444,0.6104491783415039,0.0,1.0,0.5
GaussianNB,overall_accuracy_equality,2,13,0.08301885371819032,0.6240763568254284,0.25,1.0,0.5
GaussianNB,overall_accuracy_equality,2,14,0.09140651998359733,0.6383584671533287,0.25,1.0,0.75
GaussianNB,overall_accuracy_equality,2,15,0.06527118091388204,0.6354944388053644,0.0,1.0,0.5
GaussianNB,overall_accuracy_equality,2,16,0.07842415353008575,0.6599539277620917,0.0,1.0,0.75
GaussianNB,overall_accuracy_equality,2,17,0.05910590384182823,0.6362628709716092,0.5,1.0,0.75
GaussianNB,overall_accuracy_equality,2,18,0.0585561886454167,0.6206315063148381,0.25,1.0,0.25
GaussianNB,overall_accuracy_equality,2,19,0.043300803054202974,0.6088664272019232,0.25,1.0,0.5
GaussianNB,overall_accuracy_equality,2,20,0.038226387842710235,0.636412107849066,0.0,1.0,0.75
GaussianNB,overall_accuracy_equality,2,21,0.08974047726748288,0.6438011264787911,0.25,1.0,0.5
GaussianNB,overall_accuracy_equality,2,22,0.06959794610646128,0.6309147824162875,0.0,1.0,0.5
GaussianNB,overall_accuracy_equality,2,23,0.08267962950930338,0.6044821794664432,0.5,1.0,0.25
GaussianNB,overall_accuracy_equality,2,24,0.07405998788373186,0.6369058439253481,0.25,1.0,0.5
GaussianNB,overall_accuracy_equality,2,25,0.07316844238162656,0.6224569879594389,0.75,1.0,0.5
GaussianNB,overall_accuracy_equality,2,26,0.1223301977959648,0.6594578020428581,0.5,1.0,0.75
GaussianNB,overall_accuracy_equality,2,27,0.07979405478983861,0.6435742111823122,0.0,1.0,0.75
GaussianNB,overall_accuracy_equality,2,28,0.03710660336419394,0.5717099324746261,0.25,0.75,0.0
GaussianNB,overall_accuracy_equality,2,29,0.09485296985614675,0.6627305761297286,0.25,1.0,0.75
GaussianNB,overall_accuracy_equality,2,30,0.07914114402647021,0.6662630563835925,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,2,31,0.09723864876837696,0.632408422634388,0.5,1.0,0.5
GaussianNB,overall_accuracy_equality,2,32,0.0988907267822432,0.6166872509039975,0.25,1.0,0.5
GaussianNB,overall_accuracy_equality,2,33,0.07601313604576701,0.6196000745511384,0.25,1.0,0.25
GaussianNB,overall_accuracy_equality,2,34,0.10580057504371412,0.618179389617726,0.25,1.0,0.5
GaussianNB,overall_accuracy_equality,2,35,0.019272301900366273,0.5796871746000467,0.5,1.0,0.25
GaussianNB,overall_accuracy_equality,2,36,0.0628938925195536,0.655101065069534,0.5,1.0,0.75
GaussianNB,overall_accuracy_equality,2,37,0.08488979224478577,0.6356527512675587,0.0,1.0,0.75
GaussianNB,overall_accuracy_equality,2,38,0.14883392127222425,0.635240725010086,0.5,1.0,0.75
GaussianNB,overall_accuracy_equality,2,39,0.10839553103669677,0.6321410886963263,0.25,1.0,0.5
GaussianNB,overall_accuracy_equality,2,40,0.07980603601299732,0.6407601474562086,0.25,1.0,0.5
GaussianNB,overall_accuracy_equality,2,41,0.0768790403352897,0.6214003448634426,0.5,1.0,0.75
GaussianNB,overall_accuracy_equality,2,42,0.06176879023264706,0.6170606692209115,0.25,0.75,0.75
GaussianNB,overall_accuracy_equality,2,43,0.08203857814685192,0.6416372985344057,0.25,1.0,0.75
GaussianNB,overall_accuracy_equality,2,44,0.07341204944304333,0.6177419823648939,0.75,1.0,0.5
GaussianNB,overall_accuracy_equality,2,45,0.05365859714976853,0.6035299863429664,0.0,1.0,0.25
GaussianNB,overall_accuracy_equality,2,46,0.10874074677495568,0.6603886459547578,0.5,1.0,0.75
GaussianNB,overall_accuracy_equality,2,47,0.11033977064236097,0.6854247931044837,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,2,48,0.05800211020680443,0.6037594827943275,0.25,1.0,0.5
GaussianNB,overall_accuracy_equality,2,49,0.0918243937530209,0.6193769792233697,0.0,1.0,0.5
GaussianNB,overall_accuracy_equality,2,50,0.09187767171645517,0.6619299731593626,0.25,1.0,1.0
GaussianNB,overall_accuracy_equality,2,51,0.0719902880638838,0.6131309708550883,0.25,1.0,0.75
GaussianNB,overall_accuracy_equality,2,52,0.07709065750737981,0.6225013334762448,0.0,1.0,0.25
GaussianNB,overall_accuracy_equality,2,53,0.08576547799808912,0.6567801825612788,0.0,1.0,0.75
GaussianNB,overall_accuracy_equality,2,54,0.06957062169606135,0.6448493876230131,0.0,1.0,0.75
GaussianNB,overall_accuracy_equality,2,55,0.09774844589403894,0.6786836152212297,0.0,1.0,1.0
GaussianNB,overall_accuracy_equality,2,56,0.07778250839037082,0.6462879988037122,0.0,1.0,0.75
GaussianNB,overall_accuracy_equality,2,57,0.11360371998716778,0.6221031509558757,0.75,1.0,0.5
GaussianNB,overall_accuracy_equality,2,58,0.07530364208268056,0.636226704415489,0.0,1.0,0.75
GaussianNB,overall_accuracy_equality,2,59,0.11541726985343215,0.6434822672775511,0.25,1.0,0.5
GaussianNB,overall_accuracy_equality,2,60,0.11492409674709222,0.6651361307369059,0.5,1.0,0.75
GaussianNB,overall_accuracy_equality,2,61,0.08103198757336333,0.653486430756743,0.25,1.0,0.75
GaussianNB,overall_accuracy_equality,2,62,0.023259343589096898,0.611959090933294,0.0,1.0,0.75
GaussianNB,overall_accuracy_equality,2,63,0.10440873757621627,0.6473877631533211,0.0,1.0,0.75
GaussianNB,overall_accuracy_equality,2,64,0.0777020057350398,0.6271241415886846,0.5,1.0,0.5
GaussianNB,overall_accuracy_equality,2,65,0.07006028324186264,0.6597866381214359,0.0,1.0,0.75
GaussianNB,overall_accuracy_equality,2,66,0.04187333146200517,0.6101818580183982,0.5,1.0,0.5
GaussianNB,overall_accuracy_equality,2,67,0.08402116589596789,0.6446471384548779,0.0,1.0,0.5
