model,unfairness_metric,unfairness_weight,iteration,unfairness,auc,protected_column_selected_prop
GaussianNB,overall_accuracy_equality,0,73,0.1715277777777778,0.7467171717171718,0.5
GaussianNB,overall_accuracy_equality,0,74,0.17307692307692307,0.6878501400560223,0.5
GaussianNB,overall_accuracy_equality,0,75,0.12400134952766534,0.6364775575301891,0.25
GaussianNB,overall_accuracy_equality,0,76,0.122381794406966,0.6890744592151242,0.5
GaussianNB,overall_accuracy_equality,0,77,0.19646645021645023,0.6702074579831933,0.5
GaussianNB,overall_accuracy_equality,0,78,0.16258610954263125,0.7334505772005772,0.5
GaussianNB,overall_accuracy_equality,0,79,0.16055469289164942,0.6839572803245573,0.75
GaussianNB,overall_accuracy_equality,0,80,0.10334321475625824,0.7298931617581503,0.25
GaussianNB,overall_accuracy_equality,0,81,0.12388425164160458,0.6821527777777777,0.5
GaussianNB,overall_accuracy_equality,0,82,0.10170940170940168,0.6942465130945243,0.5
GaussianNB,overall_accuracy_equality,0,83,0.0798611111111111,0.7435293571163136,0.75
GaussianNB,overall_accuracy_equality,0,84,0.25792707292707295,0.6930821078431373,0.25
GaussianNB,overall_accuracy_equality,0,85,0.20525793650793647,0.6766304347826088,0.0
GaussianNB,overall_accuracy_equality,0,86,0.08677098264054786,0.7235162327193976,0.5
GaussianNB,overall_accuracy_equality,0,87,0.2039862914862915,0.7086898395721926,0.75
GaussianNB,overall_accuracy_equality,0,88,0.17602584010192707,0.6174766573295986,0.25
GaussianNB,overall_accuracy_equality,0,89,0.12134532134532136,0.6814242742551566,0.5
GaussianNB,overall_accuracy_equality,0,90,0.2909126984126984,0.6317865105908584,0.0
GaussianNB,overall_accuracy_equality,0,91,0.14715249662618082,0.7361449953555217,0.0
GaussianNB,overall_accuracy_equality,0,92,0.10651709401709403,0.704168747918748,0.5
GaussianNB,overall_accuracy_equality,0,93,0.2304811988164391,0.6713644571540991,0.25
GaussianNB,overall_accuracy_equality,0,94,0.1213274044795784,0.6776960784313726,0.5
GaussianNB,overall_accuracy_equality,0,95,0.09550859768251072,0.6822067187198766,0.5
GaussianNB,overall_accuracy_equality,0,96,0.20473688951949823,0.7290848941304504,0.75
GaussianNB,overall_accuracy_equality,0,97,0.17628536922015184,0.6832285308468172,0.5
GaussianNB,overall_accuracy_equality,0,98,0.23005050505050506,0.6921992481203006,0.75
GaussianNB,overall_accuracy_equality,0,99,0.15847826086956526,0.7265693505663134,0.25
GaussianNB,overall_accuracy_equality,0,100,0.0862620979325785,0.6982413565966198,0.5
GaussianNB,overall_accuracy_equality,1,1,0.17312779812779813,0.6571987223303013,0.5
GaussianNB,overall_accuracy_equality,1,2,0.17117003367003367,0.6777903018034597,0.5
GaussianNB,overall_accuracy_equality,1,3,0.15600163725163727,0.644211599803705,0.5
GaussianNB,overall_accuracy_equality,1,4,0.14559818931386437,0.7015269151138717,0.25
GaussianNB,overall_accuracy_equality,1,5,0.16315876152832676,0.7157738095238095,0.5
GaussianNB,overall_accuracy_equality,1,6,0.1457404009034444,0.667923742923743,0.25
GaussianNB,overall_accuracy_equality,1,7,0.24004578754578748,0.6632988721804511,0.5
GaussianNB,overall_accuracy_equality,1,8,0.1791427748664591,0.685457597957598,0.0
GaussianNB,overall_accuracy_equality,1,9,0.13621704382573951,0.677339408303367,0.75
GaussianNB,overall_accuracy_equality,1,10,0.05111066469762124,0.6357233044733045,0.5
GaussianNB,overall_accuracy_equality,1,11,0.1390873015873016,0.6957967808335456,0.25
GaussianNB,overall_accuracy_equality,1,12,0.07791666666666666,0.7265657136980666,0.0
GaussianNB,overall_accuracy_equality,1,13,0.1601984126984127,0.6631856839625803,0.5
GaussianNB,overall_accuracy_equality,1,14,0.06789804398500052,0.7000952248234856,0.25
GaussianNB,overall_accuracy_equality,1,15,0.21170504213982477,0.6827702548410669,0.75
GaussianNB,overall_accuracy_equality,1,16,0.08383838383838385,0.7269406619950097,0.25
GaussianNB,overall_accuracy_equality,1,17,0.0815297202797203,0.6827354426619132,0.25
GaussianNB,overall_accuracy_equality,1,18,0.24715665976535545,0.6706859295675085,0.25
GaussianNB,overall_accuracy_equality,1,19,0.2932035355948399,0.6908901515151515,0.5
GaussianNB,overall_accuracy_equality,1,20,0.160752442002442,0.7438928639897815,0.5
GaussianNB,overall_accuracy_equality,1,21,0.19303244524354363,0.6868486639106843,0.75
GaussianNB,overall_accuracy_equality,1,22,0.10095057720057718,0.6752844092182329,0.25
GaussianNB,overall_accuracy_equality,1,23,0.15808018068887636,0.7117776959882223,0.75
GaussianNB,overall_accuracy_equality,1,24,0.1359217171717172,0.7035383467768379,0.5
GaussianNB,overall_accuracy_equality,1,25,0.07627580752580751,0.6679131530234472,0.0
GaussianNB,overall_accuracy_equality,1,26,0.10350274725274727,0.6535218253968254,0.0
GaussianNB,overall_accuracy_equality,1,27,0.15671975970889013,0.7307477356104359,0.75
GaussianNB,overall_accuracy_equality,1,28,0.14378019323671495,0.708362470862471,0.5
GaussianNB,overall_accuracy_equality,1,29,0.14548992673992672,0.7083105517848165,0.0
GaussianNB,overall_accuracy_equality,1,30,0.10459721437982308,0.6694269641495042,0.5
GaussianNB,overall_accuracy_equality,1,31,0.19469696969696967,0.6156098803157627,1.0
GaussianNB,overall_accuracy_equality,1,32,0.16589285714285712,0.7109697320223636,0.0
GaussianNB,overall_accuracy_equality,1,33,0.0688131313131313,0.718300488211479,0.25
GaussianNB,overall_accuracy_equality,1,34,0.13751392369813423,0.767980932251443,0.75
GaussianNB,overall_accuracy_equality,1,35,0.19383547008547009,0.7158523494049811,0.75
GaussianNB,overall_accuracy_equality,1,36,0.044302255715299194,0.6968005952380952,0.25
GaussianNB,overall_accuracy_equality,1,37,0.14129566086087825,0.6788771868396482,1.0
GaussianNB,overall_accuracy_equality,1,38,0.15386674252520932,0.6923255932981334,0.5
GaussianNB,overall_accuracy_equality,1,39,0.13677114552114553,0.7043428793428793,0.25
GaussianNB,overall_accuracy_equality,1,40,0.25208592132505175,0.6896679709179709,0.5
GaussianNB,overall_accuracy_equality,1,41,0.10049242424242427,0.6810207109599693,1.0
GaussianNB,overall_accuracy_equality,1,42,0.07719861660079055,0.6508980785296574,0.5
GaussianNB,overall_accuracy_equality,1,43,0.18809483408748115,0.6766434953934954,0.25
GaussianNB,overall_accuracy_equality,1,44,0.21321680734724213,0.6584917497960976,0.75
GaussianNB,overall_accuracy_equality,1,45,0.1919047619047619,0.6271839720736779,0.5
GaussianNB,overall_accuracy_equality,1,46,0.16791282389108478,0.6778421945701357,1.0
GaussianNB,overall_accuracy_equality,1,47,0.17453502415458938,0.637363769271664,0.25
GaussianNB,overall_accuracy_equality,1,48,0.07068903318903322,0.6866940902982093,0.25
GaussianNB,overall_accuracy_equality,1,49,0.11944444444444446,0.6760343822843824,0.75
GaussianNB,overall_accuracy_equality,1,50,0.14690197134419103,0.656135276080129,0.75
GaussianNB,overall_accuracy_equality,1,51,0.2630166934514761,0.7009945432142228,0.75
GaussianNB,overall_accuracy_equality,1,52,0.11343379446640317,0.622527219316407,0.5
GaussianNB,overall_accuracy_equality,1,53,0.24545015371102333,0.7063697638146167,0.5
GaussianNB,overall_accuracy_equality,1,54,0.10386835386835386,0.7152109359630139,0.25
GaussianNB,overall_accuracy_equality,1,55,0.12183982683982686,0.6680867479090659,0.25
GaussianNB,overall_accuracy_equality,1,56,0.1357323232323232,0.7451455342902711,0.25
GaussianNB,overall_accuracy_equality,1,57,0.12085502217081162,0.6814178146414989,0.25
GaussianNB,overall_accuracy_equality,1,58,0.1759183311814891,0.7126039256795835,0.25
GaussianNB,overall_accuracy_equality,1,59,0.0999699336256242,0.6720494624241764,0.0
GaussianNB,overall_accuracy_equality,1,60,0.2907523635784505,0.6752985683906736,0.25
GaussianNB,overall_accuracy_equality,1,61,0.13921404682274247,0.6877944359562007,0.75
GaussianNB,overall_accuracy_equality,1,62,0.11364302967563836,0.6676634768740031,0.25
GaussianNB,overall_accuracy_equality,1,63,0.061027197440240905,0.678816272885966,0.5
GaussianNB,overall_accuracy_equality,1,64,0.1300912245649088,0.7112086584912671,0.25
GaussianNB,overall_accuracy_equality,1,65,0.31467444251216836,0.674384311340833,0.5
GaussianNB,overall_accuracy_equality,1,66,0.17614687848383503,0.667420814479638,0.75
GaussianNB,overall_accuracy_equality,1,67,0.15617715617715616,0.6632367632367633,0.5
GaussianNB,overall_accuracy_equality,1,68,0.21918027624549366,0.6634572164105916,0.5
GaussianNB,overall_accuracy_equality,1,69,0.17518939393939395,0.6909947895242012,0.5
GaussianNB,overall_accuracy_equality,1,70,0.22120427881297444,0.6880405778432095,0.0
GaussianNB,overall_accuracy_equality,1,71,0.16130952380952385,0.6978096179183135,0.5
GaussianNB,overall_accuracy_equality,1,72,0.0580231664470795,0.7302880948189874,0.5
GaussianNB,overall_accuracy_equality,1,73,0.31483585858585855,0.6792929292929293,0.5
GaussianNB,overall_accuracy_equality,1,74,0.17074938949938956,0.7215543035395977,0.25
GaussianNB,overall_accuracy_equality,1,75,0.16188146648672963,0.6312466772993088,0.5
GaussianNB,overall_accuracy_equality,1,76,0.10282995036999615,0.7262103838190794,0.0
GaussianNB,overall_accuracy_equality,1,77,0.1759253246753247,0.7288734243697479,0.75
GaussianNB,overall_accuracy_equality,1,78,0.18547148503670244,0.6962185292777399,0.75
GaussianNB,overall_accuracy_equality,1,79,0.23437715665976536,0.6362845694224413,0.25
GaussianNB,overall_accuracy_equality,1,80,0.21281291172595518,0.6390305061071652,0.75
GaussianNB,overall_accuracy_equality,1,81,0.1231762858601094,0.7068055555555556,0.75
GaussianNB,overall_accuracy_equality,1,82,0.14289529914529916,0.727743933151584,0.25
GaussianNB,overall_accuracy_equality,1,83,0.25625,0.6720317725752508,0.25
GaussianNB,overall_accuracy_equality,1,84,0.1627547452547453,0.6787254901960784,0.75
GaussianNB,overall_accuracy_equality,1,85,0.09962301587301586,0.6739734299516909,0.0
GaussianNB,overall_accuracy_equality,1,86,0.08232839624143973,0.6898888715185071,0.75
GaussianNB,overall_accuracy_equality,1,87,0.24591450216450217,0.6468582887700534,0.5
GaussianNB,overall_accuracy_equality,1,88,0.0631565535913362,0.7124964985994398,0.5
GaussianNB,overall_accuracy_equality,1,89,0.13086080586080587,0.62126384644767,0.5
GaussianNB,overall_accuracy_equality,1,90,0.27299603174603176,0.6284350613154962,0.5
GaussianNB,overall_accuracy_equality,1,91,0.2484092442645074,0.6494795774401038,0.25
GaussianNB,overall_accuracy_equality,1,92,0.09423076923076923,0.6719988344988346,0.5
GaussianNB,overall_accuracy_equality,1,93,0.13134718066068182,0.6876769436871738,0.5
GaussianNB,overall_accuracy_equality,1,94,0.09741436100131753,0.7162990196078431,1.0
GaussianNB,overall_accuracy_equality,1,95,0.10861527763701675,0.5206369288606131,0.5
GaussianNB,overall_accuracy_equality,1,96,0.2698527921354008,0.7031466641840682,1.0
GaussianNB,overall_accuracy_equality,1,97,0.16772342995169082,0.6097645441195633,0.25
GaussianNB,overall_accuracy_equality,1,98,0.29046717171717173,0.6626409774436091,0.5
GaussianNB,overall_accuracy_equality,1,99,0.10798418972332019,0.6558039520155888,0.25
GaussianNB,overall_accuracy_equality,1,100,0.15492989720678507,0.7487664272861642,0.5
GaussianNB,overall_accuracy_equality,2,1,0.19296906796906793,0.6233555917766445,0.5
GaussianNB,overall_accuracy_equality,2,2,0.2621091871091872,0.7276450523161049,0.75
GaussianNB,overall_accuracy_equality,2,3,0.15748903873903874,0.6620601985733564,0.75
GaussianNB,overall_accuracy_equality,2,4,0.13708283389633505,0.6947161835748792,0.5
GaussianNB,overall_accuracy_equality,2,5,0.16569499341238472,0.6984126984126984,0.5
GaussianNB,overall_accuracy_equality,2,6,0.07694883618796663,0.7069388944388943,0.5
GaussianNB,overall_accuracy_equality,2,7,0.19090659340659338,0.629284750337382,0.5
GaussianNB,overall_accuracy_equality,2,8,0.22143600794916588,0.6764103951603951,0.5
GaussianNB,overall_accuracy_equality,2,9,0.12534747860834822,0.6198676037920889,0.75
GaussianNB,overall_accuracy_equality,2,10,0.11406727330640376,0.6573953823953824,0.25
GaussianNB,overall_accuracy_equality,2,11,0.09710211286298243,0.6522372888549359,0.25
GaussianNB,overall_accuracy_equality,2,12,0.10499999999999998,0.6375032136980666,0.25
GaussianNB,overall_accuracy_equality,2,13,0.17408730158730157,0.6461900699274925,0.75
GaussianNB,overall_accuracy_equality,2,14,0.11115488778532259,0.723374210330732,0.75
GaussianNB,overall_accuracy_equality,2,15,0.18800374343852608,0.7237812842528316,0.25
GaussianNB,overall_accuracy_equality,2,16,0.1679402722880984,0.742203177257525,0.25
GaussianNB,overall_accuracy_equality,2,17,0.20987762237762236,0.6524324123588829,0.5
GaussianNB,overall_accuracy_equality,2,18,0.18851535541752934,0.6275669140800719,0.5
GaussianNB,overall_accuracy_equality,2,19,0.22525481764612199,0.6466666666666667,0.5
GaussianNB,overall_accuracy_equality,2,20,0.0723824786324786,0.7257053716015219,0.0
GaussianNB,overall_accuracy_equality,2,21,0.15305205949656753,0.5856801047418055,0.5
GaussianNB,overall_accuracy_equality,2,22,0.16642676767676767,0.6206561412443766,0.75
GaussianNB,overall_accuracy_equality,2,23,0.2121005081874647,0.6758925285241074,0.5
GaussianNB,overall_accuracy_equality,2,24,0.09835858585858587,0.6736790117384746,0.25
GaussianNB,overall_accuracy_equality,2,25,0.05449550449550444,0.6441144333607569,0.5
GaussianNB,overall_accuracy_equality,2,26,0.2225824175824176,0.6056051587301587,0.75
GaussianNB,overall_accuracy_equality,2,27,0.219692656377439,0.7162989406982543,0.25
GaussianNB,overall_accuracy_equality,2,28,0.17710058661145617,0.6850038850038849,0.25
GaussianNB,overall_accuracy_equality,2,29,0.21543040293040294,0.7223730517848164,0.5
GaussianNB,overall_accuracy_equality,2,30,0.15023213501474375,0.7312325197050596,0.0
GaussianNB,overall_accuracy_equality,2,31,0.1577020202020202,0.6617971999405823,0.5
GaussianNB,overall_accuracy_equality,2,32,0.13851190476190475,0.7315444058865112,0.5
GaussianNB,overall_accuracy_equality,2,33,0.07417929292929296,0.6486730471540842,0.25
GaussianNB,overall_accuracy_equality,2,34,0.12457219437482597,0.6923557479672031,1.0
GaussianNB,overall_accuracy_equality,2,35,0.20959633965068747,0.6771618732145048,0.5
GaussianNB,overall_accuracy_equality,2,36,0.0784735192343888,0.6762040043290043,0.25
GaussianNB,overall_accuracy_equality,2,37,0.07776571254832124,0.6560167268661851,0.5
GaussianNB,overall_accuracy_equality,2,38,0.11752589039488351,0.7204977612014225,0.75
GaussianNB,overall_accuracy_equality,2,39,0.1746374458874459,0.6878024753024754,0.25
GaussianNB,overall_accuracy_equality,2,40,0.18542788129744653,0.6653901653901653,0.5
GaussianNB,overall_accuracy_equality,2,41,0.11871753246753247,0.7102820559661992,0.75
GaussianNB,overall_accuracy_equality,2,42,0.11994400527009222,0.6321210222526013,0.5
GaussianNB,overall_accuracy_equality,2,43,0.1409841628959276,0.6731712731712731,0.25
GaussianNB,overall_accuracy_equality,2,44,0.07989800658278917,0.6723806386849867,1.0
GaussianNB,overall_accuracy_equality,2,45,0.1457936507936508,0.6366852346999405,1.0
GaussianNB,overall_accuracy_equality,2,46,0.1734118357487923,0.7206627930892637,1.0
GaussianNB,overall_accuracy_equality,2,47,0.2094987922705314,0.6453038372446267,0.5
GaussianNB,overall_accuracy_equality,2,48,0.06076839826839828,0.6618925029966221,0.25
GaussianNB,overall_accuracy_equality,2,49,0.18194444444444444,0.6593302530802531,1.0
GaussianNB,overall_accuracy_equality,2,50,0.17423139090759224,0.6493148395721925,0.5
GaussianNB,overall_accuracy_equality,2,51,0.2973283962414397,0.6964615761812558,0.75
GaussianNB,overall_accuracy_equality,2,52,0.10843379446640314,0.6325966637608514,0.75
GaussianNB,overall_accuracy_equality,2,53,0.12824549846288977,0.6825967129275952,0.5
GaussianNB,overall_accuracy_equality,2,54,0.059620934620934596,0.7166628754344547,0.25
GaussianNB,overall_accuracy_equality,2,55,0.07797619047619048,0.6953972206731662,0.5
GaussianNB,overall_accuracy_equality,2,56,0.1130050505050505,0.6741085668717248,0.25
GaussianNB,overall_accuracy_equality,2,57,0.2191175053017158,0.6624388769125611,0.5
GaussianNB,overall_accuracy_equality,2,58,0.17284641528062583,0.669045510410642,0.25
GaussianNB,overall_accuracy_equality,2,59,0.15184493362562418,0.6436764465511604,0.25
GaussianNB,overall_accuracy_equality,2,60,0.25607327455153545,0.6627802935368725,0.75
GaussianNB,overall_accuracy_equality,2,61,0.10632242153981283,0.6971567035905271,0.5
GaussianNB,overall_accuracy_equality,2,62,0.09429779158040025,0.7148268398268399,0.5
GaussianNB,overall_accuracy_equality,2,63,0.12772680218332394,0.6841111897657615,0.25
GaussianNB,overall_accuracy_equality,2,64,0.0875811031074189,0.709606094388703,0.5
GaussianNB,overall_accuracy_equality,2,65,0.20176325883538068,0.6971856947400425,0.5
GaussianNB,overall_accuracy_equality,2,66,0.20448021181716833,0.6199637066365007,0.5
GaussianNB,overall_accuracy_equality,2,67,0.15996503496503495,0.6687083749583749,0.5
GaussianNB,overall_accuracy_equality,2,68,0.17088105131583395,0.7020926977770513,0.5
GaussianNB,overall_accuracy_equality,2,69,0.1906565656565656,0.68996897710133,0.75
GaussianNB,overall_accuracy_equality,2,70,0.18325138026224982,0.6907733713654767,0.5
GaussianNB,overall_accuracy_equality,2,71,0.0897564935064935,0.7001819436602045,0.75
GaussianNB,overall_accuracy_equality,2,72,0.07489020641194558,0.6941769837078762,0.5
GaussianNB,overall_accuracy_equality,2,73,0.35839646464646463,0.6891414141414142,0.75
GaussianNB,overall_accuracy_equality,2,74,0.29326923076923084,0.7459940794499619,0.5
GaussianNB,overall_accuracy_equality,2,75,0.11358468286099863,0.6642458418774208,0.25
GaussianNB,overall_accuracy_equality,2,76,0.12230489761954291,0.7268761183403127,0.5
GaussianNB,overall_accuracy_equality,2,77,0.22421536796536798,0.7279076213818861,0.25
GaussianNB,overall_accuracy_equality,2,78,0.1957312252964427,0.6888795141262247,0.75
GaussianNB,overall_accuracy_equality,2,79,0.1336395790200138,0.7076710554256321,0.75
GaussianNB,overall_accuracy_equality,2,80,0.0981097203923291,0.6735158053235857,0.75
GaussianNB,overall_accuracy_equality,2,81,0.1555836932675168,0.7068055555555555,1.0
GaussianNB,overall_accuracy_equality,2,82,0.05977564102564106,0.7483848451487939,0.75
GaussianNB,overall_accuracy_equality,2,83,0.22847222222222222,0.658022110739502,0.5
GaussianNB,overall_accuracy_equality,2,84,0.196732017982018,0.6341421568627452,0.75
GaussianNB,overall_accuracy_equality,2,85,0.13089285714285717,0.6450428194993412,0.25
GaussianNB,overall_accuracy_equality,2,86,0.1097074905770558,0.6833073607090551,0.5
GaussianNB,overall_accuracy_equality,2,87,0.10486111111111109,0.6241310160427807,0.5
GaussianNB,overall_accuracy_equality,2,88,0.20073167170993259,0.6384074463118581,1.0
GaussianNB,overall_accuracy_equality,2,89,0.07990897990897988,0.7048677425515661,0.5
GaussianNB,overall_accuracy_equality,2,90,0.2854960317460318,0.5545034373838722,0.25
GaussianNB,overall_accuracy_equality,2,91,0.08014394961763383,0.6865133769739032,0.25
GaussianNB,overall_accuracy_equality,2,92,0.10270979020979021,0.6929584304584306,0.5
GaussianNB,overall_accuracy_equality,2,93,0.11658069714419828,0.7056256616358917,0.75
GaussianNB,overall_accuracy_equality,2,94,0.0975955204216074,0.6949959150326797,0.75
GaussianNB,overall_accuracy_equality,2,95,0.08730800198191502,0.610926354347407,0.25
GaussianNB,overall_accuracy_equality,2,96,0.18835892368501067,0.6514337444844158,0.75
GaussianNB,overall_accuracy_equality,2,97,0.23815993788819875,0.6463787903805487,0.0
GaussianNB,overall_accuracy_equality,2,98,0.27689393939393947,0.6989818295739348,0.25
GaussianNB,overall_accuracy_equality,2,99,0.06747035573122531,0.6348480696626477,0.75
GaussianNB,overall_accuracy_equality,2,100,0.14570880429004,0.7295830521817364,0.5
GaussianNB,overall_accuracy_equality,3,1,0.2247150997150997,0.6268083889794417,0.25
GaussianNB,overall_accuracy_equality,3,2,0.32111592111592113,0.6237591356012409,0.75
GaussianNB,overall_accuracy_equality,3,3,0.07607739482739484,0.6267185665211982,0.5
GaussianNB,overall_accuracy_equality,3,4,0.12871326867894373,0.6374180469289165,0.75
GaussianNB,overall_accuracy_equality,3,5,0.23993192797540625,0.6904761904761905,0.25
GaussianNB,overall_accuracy_equality,3,6,0.07694883618796663,0.7069388944388943,0.5
GaussianNB,overall_accuracy_equality,3,7,0.2387087912087912,0.6932728455754771,0.5
GaussianNB,overall_accuracy_equality,3,8,0.23636600972127292,0.6254335941835942,0.75
GaussianNB,overall_accuracy_equality,3,9,0.11474063376237287,0.6407635937670263,0.25
GaussianNB,overall_accuracy_equality,3,10,0.16574711520363694,0.6559072871572872,0.5
GaussianNB,overall_accuracy_equality,3,11,0.14380540956627913,0.6578622888549359,0.5
GaussianNB,overall_accuracy_equality,3,12,0.14847222222222223,0.594246194981489,0.5
GaussianNB,overall_accuracy_equality,3,13,0.21325396825396828,0.6873891153351293,0.5
GaussianNB,overall_accuracy_equality,3,14,0.18794818305687871,0.6999489037532515,0.5
GaussianNB,overall_accuracy_equality,3,15,0.2621379425727252,0.675288637194008,0.5
GaussianNB,overall_accuracy_equality,3,16,0.22658377250768558,0.6899247491638796,0.25
GaussianNB,overall_accuracy_equality,3,17,0.1473776223776224,0.655496137849079,0.75
